metric,date,mean_value,min_value,max_value,records
gwl,2023-12-21,-9.274875,-16.512,-2.546,16
gwl,2023-12-22,-9.2914375,-16.512,-2.558,16
gwl,2023-12-23,-9.4610625,-16.523,-2.575,16
gwl,2023-12-24,-9.821125,-19.683,-2.606,16
gwl,2023-12-25,-9.513375,-16.97,-2.622,16
gwl,2023-12-26,-9.542625,-16.975,-2.649,16
gwl,2023-12-27,-9.388125,-16.089,-2.65,16
gwl,2023-12-28,-9.5820625,-17.42,-2.841,16
gwl,2023-12-29,-9.816875,-16.999,-2.846,16
gwl,2023-12-30,-9.8505625,-16.948,-2.849,16
gwl,2023-12-31,-9.9783125,-16.926,-2.858,16
gwl,2024-01-01,-10.252625,-18.306,-2.875,16
gwl,2024-01-02,-10.2960625,-17.385,-2.903,16
gwl,2024-01-03,-10.5449375,-18.734,-3.13,16
gwl,2024-01-04,-10.795125,-18.765,-3.133,16
gwl,2024-01-05,-11.0461875,-19.642,-3.139,16
gwl,2024-01-06,-11.4930625,-19.197,-3.148,16
gwl,2024-01-07,-11.7699375,-20.1,-3.158,16
gwl,2024-01-08,-11.1915625,-18.762,-3.169,16
gwl,2024-01-09,-11.409625,-19.22,-3.184,16
gwl,2024-01-10,-11.352375,-18.759,-3.482,16
gwl,2024-01-11,-11.3043125,-18.752,-3.468,16
gwl,2024-01-12,-11.0429375,-19.655,-3.476,16
gwl,2024-01-13,-11.13975,-19.68,-3.458,16
gwl,2024-01-14,-11.400125,-22.408,-3.456,16
gwl,2024-01-15,-11.6600625,-19.637,-3.448,16
gwl,2024-01-16,-11.7050625,-20.072,-3.443,16
gwl,2024-01-17,-11.6425,-19.615,-3.442,16
gwl,2024-01-18,-11.5633125,-20.531,-3.476,16
gwl,2024-01-19,-11.7406875,-20.092,-3.487,16
gwl,2024-01-20,-11.339125,-20.553,-3.474,16
gwl,2024-01-21,-11.539125,-22.396,-3.471,16
gwl,2024-01-22,-11.597312500000001,-21.045,-3.468,16
gwl,2024-01-23,-11.1098125,-19.693,-3.454,16
gwl,2024-01-24,-10.7005625,-20.086,-3.452,16
gwl,2024-01-25,-10.882125,-19.677,-3.472,16
gwl,2024-01-26,-10.983375,-20.596,-3.491,16
gwl,2024-01-27,-11.0984375,-21.062,-3.501,16
gwl,2024-01-28,-11.367625,-21.941,-3.504,16
gwl,2024-01-29,-11.9589375,-22.429,-3.506,16
gwl,2024-01-30,-12.3278125,-21.021,-3.523,16
gwl,2024-01-31,-11.923266666666667,-22.408,-3.764,15
gwl,2024-02-01,-11.974333333333334,-22.35,-3.767,15
gwl,2024-02-02,-12.697,-22.421,-3.788,16
gwl,2024-02-03,-12.2980625,-22.907,-3.818,16
gwl,2024-02-04,-12.330875,-23.322,-3.851,16
gwl,2024-02-05,-12.7246875,-22.886,-4.109,16
gwl,2024-02-06,-12.923,-23.346,-4.096,16
gwl,2024-02-07,-13.0575,-22.429,-4.115,16
gwl,2024-02-08,-13.1149375,-22.435,-4.151,16
gwl,2024-02-09,-12.9864375,-22.446,-4.441,16
gwl,2024-02-10,-13.2109375,-22.919,-4.449,16
gwl,2024-02-11,-13.8144375,-22.438,-4.759,16
gwl,2024-02-12,-13.669875,-24.72,-4.752,16
gwl,2024-02-13,-13.1641875,-22.426,-4.753,16
gwl,2024-02-14,-12.9405,-23.333,-4.475,16
gwl,2024-02-15,-13.0655,-22.886,-4.452,16
gwl,2024-02-16,-13.3281875,-22.912,-4.454,16
gwl,2024-02-17,-13.305625000000001,-22.408,-4.447,16
gwl,2024-02-18,-13.789875,-23.806,-4.447,16
gwl,2024-02-19,-18.5398125,-85.258,-4.714,16
gwl,2024-02-20,-14.370125,-24.233,-4.714,16
gwl,2024-02-21,-14.628625,-24.566,-4.723,16
gwl,2024-02-22,-14.4269375,-23.307,-5.016,16
gwl,2024-02-23,-14.64825,-23.797,-5.036,16
gwl,2024-02-24,-14.769375,-23.785,-5.051,16
gwl,2024-02-25,-14.807,-25.213,-5.091,16
gwl,2024-02-26,-14.983437499999999,-25.227,-5.136,16
gwl,2024-02-27,-14.7869375,-24.275,-5.363,16
gwl,2024-02-28,-14.7665625,-24.295,-5.371,16
gwl,2024-02-29,-15.030125,-24.261,-5.377,16
gwl,2024-03-01,-15.1529375,-24.367,-5.409,16
gwl,2024-03-02,-15.53525,-25.216,-5.676,16
gwl,2024-03-03,-15.5455,-25.2,-5.659,16
gwl,2024-03-04,-15.6595,-25.47,-5.667,16
gwl,2024-03-05,-15.625625,-25.646,-5.673,16
gwl,2024-03-06,-15.8078125,-25.568,-5.687,16
gwl,2024-03-07,-15.6235625,-24.737,-5.68,16
gwl,2024-03-08,-15.89075,-25.658,-5.691,16
gwl,2024-03-09,-16.057312500000002,-26.418,-5.698,16
gwl,2024-03-10,-16.222625,-26.994,-5.959,16
gwl,2024-03-11,-16.56775,-27.244,-5.979,16
gwl,2024-03-12,-16.57975,-27.159,-5.97,16
gwl,2024-03-13,-16.771875,-27.419,-5.943,16
gwl,2024-03-14,-16.7206875,-27.971,-5.946,16
gwl,2024-03-15,-16.852625,-28.078,-5.934,16
gwl,2024-03-16,-16.93675,-27.964,-5.948,16
gwl,2024-03-17,-16.622,-27.968,-5.96,16
gwl,2024-03-18,-16.887125,-28.35,-5.952,16
gwl,2024-03-19,-16.5463125,-27.946,-5.641,16
gwl,2024-03-20,-15.5859375,-26.06,-5.298,16
gwl,2024-03-21,-15.1506875,-25.504,-4.965,16
gwl,2024-03-22,-15.361375,-26.023,-4.608,16
gwl,2024-03-23,-15.3423125,-26.038,-4.602,16
gwl,2024-03-24,-15.619625,-26.722,-4.624,16
gwl,2024-03-25,-15.67925,-27.412,-4.623,16
gwl,2024-03-26,-15.84475,-27.477,-4.639,16
gwl,2024-03-27,-16.118375,-27.484,-4.659,16
gwl,2024-03-28,-16.1355625,-27.467,-4.94,16
gwl,2024-03-29,-16.4775,-27.828,-4.938,16
gwl,2024-03-30,-16.7493125,-27.954,-4.969,16
gwl,2024-03-31,-16.869875,-28.417,-5.009,16
gwl,2024-04-01,-16.900375,-28.411,-4.978,16
gwl,2024-04-02,-17.0788125,-28.868,-5.281,16
gwl,2024-04-03,-17.0158125,-28.654,-4.937,16
gwl,2024-04-04,-16.9044375,-28.409,-4.929,16
gwl,2024-04-05,-17.1504375,-29.824,-4.913,16
gwl,2024-04-06,-17.3915625,-30.35,-4.904,16
gwl,2024-04-07,-17.328666666666667,-29.865,-4.926,15
gwl,2024-04-08,-17.701666666666668,-29.894,-4.353,9
gwl,2024-04-09,-16.92575,-29.449,-3.998,16
gwl,2024-04-10,-16.3595,-28.434,-3.673,16
gwl,2024-04-11,-16.6104,-27.485,-3.073,10
gwl,2024-04-12,-15.578875,-26.998,-2.73,16
gwl,2024-04-13,-15.617,-27.973,-2.403,16
gwl,2024-04-14,-15.6979375,-28.383,-2.096,16
gwl,2024-04-15,-15.8828125,-28.436,-2.102,16
gwl,2024-04-16,-15.6493125,-27.441,-1.81,16
gwl,2024-04-17,-15.564375,-27.072,-1.784,16
gwl,2024-04-18,-15.6015625,-27.437,-1.79,16
gwl,2024-04-19,-15.8509375,-28.385,-2.05,16
gwl,2024-04-20,-16.16825,-28.53,-2.036,16
gwl,2024-04-21,-16.397,-29.499,-2.042,16
gwl,2024-04-22,-16.3926875,-28.887,-2.077,16
gwl,2024-04-23,-16.121375,-28.871,-1.82,16
gwl,2024-04-24,-15.962375,-28.392,-1.785,16
gwl,2024-04-25,-16.133625000000002,-28.577,-2.157,16
gwl,2024-04-26,-16.4153125,-29.336,-1.751,16
gwl,2024-04-27,-16.7160625,-29.884,-1.719,16
gwl,2024-04-28,-16.71775,-29.966,-1.757,16
gwl,2024-04-29,-16.802375,-29.86,-1.482,16
gwl,2024-04-30,-16.9358125,-30.266,-1.442,16
gwl,2024-05-01,-16.8634375,-30.3,-1.74,16
gwl,2024-05-02,-16.9343125,-30.123,-1.725,16
gwl,2024-05-03,-17.022750000000002,-30.345,-1.736,16
gwl,2024-05-04,-17.084875,-30.169,-1.736,16
gwl,2024-05-05,-17.233875,-30.761,-1.736,16
gwl,2024-05-06,-17.2920625,-30.8,-2.047,16
gwl,2024-05-07,-17.238125,-30.096,-2.059,16
gwl,2024-05-08,-17.0765625,-30.345,-1.871,16
gwl,2024-05-09,-17.1265,-30.339,-2.068,16
gwl,2024-05-10,-17.2006875,-30.345,-2.095,16
gwl,2024-05-11,-17.246875,-30.345,-2.381,16
gwl,2024-05-12,-17.1703125,-30.365,-2.402,16
gwl,2024-05-13,-17.112875,-30.332,-2.402,16
gwl,2024-05-14,-17.323625,-30.847,-2.445,16
gwl,2024-05-15,-17.3610625,-30.716,-2.72,16
gwl,2024-05-16,-17.61675,-30.853,-2.744,16
gwl,2024-05-17,-17.651875,-30.848,-3.022,16
gwl,2024-05-18,-17.6524375,-30.823,-3.299,16
gwl,2024-05-19,-17.4915,-30.311,-3.287,16
gwl,2024-05-20,-17.56475,-30.281,-3.593,16
gwl,2024-05-21,-17.8820625,-30.797,-3.59,16
gwl,2024-05-22,-17.843125,-30.769,-3.63,16
gwl,2024-05-23,-15.846928571428572,-30.218,-3.913,14
gwl,2024-05-24,-23.737499999999997,-29.865,-17.61,2
gwl,2024-05-26,-20.044727272727272,-30.415,-4.489,11
gwl,2024-05-27,-17.8745,-31.085,-4.498,16
gwl,2024-05-28,-17.7858125,-31.162,-4.502,16
gwl,2024-05-29,-17.8585,-31.134,-4.831,16
gwl,2024-05-30,-17.93475,-31.058,-4.857,16
gwl,2024-05-31,-17.98575,-31.103,-4.865,16
gwl,2024-06-01,-18.15675,-31.181,-5.191,16
gwl,2024-06-02,-18.0359375,-31.245,-5.196,16
gwl,2024-06-03,-17.886625,-31.209,-5.23,16
gwl,2024-06-04,-17.9616875,-31.252,-5.249,16
gwl,2024-06-05,-17.953625,-31.199,-5.304,16
gwl,2024-06-06,-22.266125,-85.208,-5.532,16
gwl,2024-06-07,-17.7404375,-30.795,-5.545,16
gwl,2024-06-08,-17.819499999999998,-31.084,-5.52,16
gwl,2024-06-09,-17.553125,-30.945,-5.514,16
gwl,2024-06-10,-17.365625,-30.38,-5.514,16
gwl,2024-06-11,-17.2148125,-30.285,-5.508,16
gwl,2024-06-12,-17.3941875,-30.675,-5.51,16
gwl,2024-06-13,-18.323076923076925,-30.788,-5.501,13
gwl,2025-06-05,-8.919333333333334,-9.371,-8.202,3
gwl,2025-06-07,-8.16175,-8.529,-7.747,4
gwl,2025-06-08,-8.639,-9.599,-7.836,4
gwl,2025-06-09,-8.89375,-9.791,-8.221,4
gwl,2025-06-10,-8.96575,-9.325,-8.593,4
gwl,2025-06-11,-7.8535,-8.198,-7.409,4
gwl,2025-06-12,-7.68,-8.121,-7.17,4
gwl,2025-06-13,-8.04275,-8.484,-7.672,4
gwl,2025-06-14,-7.933,-8.367,-7.447,4
gwl,2025-06-15,-8.25675,-8.901,-7.682,4
gwl,2025-06-16,-8.3135,-9.116,-7.7,4
gwl,2025-06-17,-8.33625,-9.587,-7.624,4
gwl,2025-06-18,-8.741249999999999,-9.433,-7.935,4
gwl,2025-06-19,-8.9645,-9.69,-8.431,4
gwl,2025-06-20,-9.007249999999999,-9.51,-8.675,4
gwl,2025-06-21,-9.08375,-10.375,-8.422,4
gwl,2025-06-22,-8.99375,-9.549,-8.797,4
gwl,2025-06-23,-9.065999999999999,-9.769,-8.383,4
gwl,2025-06-24,-9.26925,-10.005,-8.622,4
gwl,2025-06-25,-9.1545,-10.127,-8.313,4
gwl,2025-06-26,-8.85075,-9.229,-8.239,4
gwl,2025-06-27,-7.942,-8.531,-7.345,4
gwl,2025-06-28,-7.2595,-7.763,-6.833,4
gwl,2025-06-29,-10.44625,-14.222,-6.488,8
gwl,2025-06-30,-9.832,-13.05,-6.164,8
gwl,2025-07-01,-9.247625,-12.292,-6.279,8
gwl,2025-07-02,-9.0305,-11.449,-6.331,8
gwl,2025-07-03,-8.648249999999999,-11.006,-6.385,8
gwl,2025-07-04,-8.797375,-11.057,-6.41,8
gwl,2025-07-05,-8.884625,-11.098,-6.402,8
gwl,2025-07-06,-8.72175,-10.958,-6.137,8
gwl,2025-07-07,-7.49275,-9.88,-5.089,8
gwl,2025-07-08,-6.550125,-8.726,-4.321,8
gwl,2025-07-09,-6.083125,-7.825,-4.045,8
gwl,2025-07-10,-5.920375,-7.343,-4.266,8
gwl,2025-07-11,-5.873875,-6.932,-4.538,8
gwl,2025-07-12,-6.1061250000000005,-7.319,-4.697,8
gwl,2025-07-13,-6.259125,-7.3,-4.862,8
gwl,2025-07-14,-6.101125,-6.889,-4.961,8
gwl,2025-07-15,-6.228125,-6.739,-5.287,8
gwl,2025-07-16,-6.096875,-6.485,-5.378,8
gwl,2025-07-20,-6.00425,-11.168,-1.171,16
gwl,2025-07-21,-5.65175,-11.091,-1.16,16
gwl,2025-07-22,-5.6114375,-10.641,-1.162,16
gwl,2025-07-23,-5.5364375,-11.86,-1.137,16
gwl,2025-07-24,-5.469625,-10.596,-1.122,16
gwl,2025-07-27,-4.647,-8.2,-0.525,16
gwl,2025-07-28,-4.6919375,-8.104,-0.562,16
gwl,2025-07-29,-4.7630625,-8.243,-0.858,16
gwl,2025-07-30,-4.68975,-7.324,-0.855,16
gwl,2025-07-31,-5.004,-7.315,-0.859,16
gwl,2025-08-01,-4.9401875,-7.709,-0.88,16
gwl,2025-08-10,-6.408125,-10.181,-1.505,16
gwl,2025-08-11,-6.5273125,-10.264,-1.515,16
gwl,2025-08-12,-6.7655,-10.692,-1.511,16
gwl,2025-08-13,-7.2745,-11.082,-1.91,16
gwl,2025-08-14,-7.0989375,-11.064,-1.474,16
gwl,2025-08-15,-7.377625,-12.103,-1.45,16
gwl,2025-08-16,-7.194125,-12.29,-1.449,16
gwl,2025-08-17,-6.66625,-10.793,-1.469,16
gwl,2025-08-18,-7.0575,-11.631,-1.494,16
gwl,2025-08-20,-6.6215625,-11.062,-1.482,16
gwl,2025-08-21,-6.345375,-9.858,-1.502,16
gwl,2025-08-22,-6.432875,-10.031,-1.486,16
gwl,2025-08-23,-6.302625,-10.661,-1.486,16
gwl,2025-08-24,-5.9541875,-8.598,-1.497,16
gwl,2025-08-25,-6.0585625,-9.018,-1.521,16
gwl,2025-08-27,-6.46425,-9.824,-1.8,16
gwl,2025-08-28,-6.118875,-9.414,-1.777,16
gwl,2025-09-01,-5.8135,-9.432,-1.486,16
gwl,2025-09-02,-5.72625,-9.48,-1.197,16
gwl,2025-09-03,-5.3626249999999995,-8.232,-0.848,16
gwl,2025-09-04,-5.27275,-7.6,-0.867,16
gwl,2025-09-05,-5.2293125,-7.538,-0.906,16
gwl,2025-09-06,-5.46075,-8.135,-1.209,16
gwl,2025-09-07,-5.4144375,-7.74,-1.225,16
gwl,2025-09-08,-5.3423125,-8.105,-1.219,16
gwl,2025-09-09,-5.2648125,-7.842,-0.954,16
gwl,2025-09-10,-5.6106875,-8.279,-1.211,16
gwl,2025-09-11,-5.52575,-8.095,-1.206,16
gwl,2025-09-12,-5.21575,-7.464,-1.214,16
gwl,2025-09-13,-5.14325,-7.78,-1.227,16
gwl,2025-09-14,-5.320375,-8.719,-1.242,16
gwl,2025-09-15,-5.5164375,-8.832,-1.579,16
gwl,2025-09-16,-5.2723125,-7.382,-1.596,16
gwl,2025-09-17,-4.8545,-7.765,-1.261,16
gwl,2025-09-18,-4.921375,-7.764,-1.224,16
gwl,2025-09-20,-5.3063125,-8.239,-1.215,16
gwl,2025-09-21,-5.2589375,-8.244,-1.2,16
humidity,2020-01-01,75.76,75.76,75.76,1
humidity,2020-01-02,67.98,67.98,67.98,1
humidity,2020-01-03,64.79,64.79,64.79,1
humidity,2020-01-04,39.66,39.66,39.66,1
humidity,2020-01-05,41.63,41.63,41.63,1
humidity,2020-01-06,71.88,71.88,71.88,1
humidity,2020-01-07,84.46,84.46,84.46,1
humidity,2020-01-08,89.17,89.17,89.17,1
humidity,2020-01-09,85.72,85.72,85.72,1
humidity,2020-01-10,82.98,82.98,82.98,1
humidity,2020-01-11,80.45,80.45,80.45,1
humidity,2020-01-12,70.94,70.94,70.94,1
humidity,2021-01-01,64.61,64.61,64.61,1
humidity,2021-01-02,43.02,43.02,43.02,1
humidity,2021-01-03,28.18,28.18,28.18,1
humidity,2021-01-04,21.12,21.12,21.12,1
humidity,2021-01-05,43.88,43.88,43.88,1
humidity,2021-01-06,72.6,72.6,72.6,1
humidity,2021-01-07,84.35,84.35,84.35,1
humidity,2021-01-08,86.54,86.54,86.54,1
humidity,2021-01-09,87.83,87.83,87.83,1
humidity,2021-01-10,82.03,82.03,82.03,1
humidity,2021-01-11,82.29,82.29,82.29,1
humidity,2021-01-12,77.18,77.18,77.18,1
humidity,2022-01-01,75.4,75.4,75.4,1
humidity,2022-01-02,57.81,57.81,57.81,1
humidity,2022-01-03,37.16,37.16,37.16,1
humidity,2022-01-04,26.41,26.41,26.41,1
humidity,2022-01-05,35.68,35.68,35.68,1
humidity,2022-01-06,52.85,52.85,52.85,1
humidity,2022-01-07,83.85,83.85,83.85,1
humidity,2022-01-08,87.71,87.71,87.71,1
humidity,2022-01-09,87.75,87.75,87.75,1
humidity,2022-01-10,82.3,82.3,82.3,1
humidity,2022-01-11,75.89,75.89,75.89,1
humidity,2022-01-12,74.32,74.32,74.32,1
humidity,2023-01-01,66.89,66.89,66.89,1
humidity,2023-01-02,39.16,39.16,39.16,1
humidity,2023-01-03,41.17,41.17,41.17,1
humidity,2023-01-04,36.98,36.98,36.98,1
humidity,2023-01-05,39.47,39.47,39.47,1
humidity,2023-01-06,44.35,44.35,44.35,1
humidity,2023-01-07,83.16,83.16,83.16,1
humidity,2023-01-08,88.21,88.21,88.21,1
humidity,2023-01-09,88.2,88.2,88.2,1
humidity,2023-01-10,78.74,78.74,78.74,1
humidity,2023-01-11,82.81,82.81,82.81,1
humidity,2023-01-12,80.95,80.95,80.95,1
humidity,2024-01-01,75.56,75.56,75.56,1
humidity,2024-01-02,57.97,57.97,57.97,1
humidity,2024-01-03,43.02,43.02,43.02,1
humidity,2024-01-04,37.44,37.44,37.44,1
humidity,2024-01-05,33.03,33.03,33.03,1
humidity,2024-01-06,54.66,54.66,54.66,1
humidity,2024-01-07,83.13,83.13,83.13,1
humidity,2024-01-08,89.32,89.32,89.32,1
humidity,2024-01-09,88.46,88.46,88.46,1
humidity,2024-01-10,84.5,84.5,84.5,1
humidity,2024-01-11,78.59,78.59,78.59,1
humidity,2024-01-12,79.69,79.69,79.69,1
humidity,2025-01-01,59.56,59.56,59.56,1
humidity,2025-01-02,39.44,39.44,39.44,1
humidity,2025-01-03,25.74,25.74,25.74,1
humidity,2025-01-04,27.75,27.75,27.75,1
humidity,2025-01-05,51.4,51.4,51.4,1
humidity,2025-01-06,64.98,64.98,64.98,1
humidity,2025-01-07,86.95,86.95,86.95,1
humidity,2025-01-08,86.69,86.69,86.69,1
humidity,2025-01-09,88.41,88.41,88.41,1
humidity,2025-01-10,88.18,88.18,88.18,1
humidity,2025-01-11,78.45,78.45,78.45,1
humidity,2025-01-12,76.37,76.37,76.37,1
rainfall,2022-01-03,12.5,12.5,12.5,22
rainfall,2022-01-05,12.991304347826087,12.8,13.6,23
rainfall,2022-01-06,0.5,0.5,0.5,1
rainfall,2022-01-07,4.875,0.5,12.0,12
rainfall,2022-01-08,9.75,0.5,19.0,2
rainfall,2022-01-09,0.5,0.5,0.5,1
rainfall,2022-01-10,1.125,0.5,2.0,4
rainfall,2022-01-11,0.75,0.5,1.0,2
rainfall,2022-02-03,12.5,12.5,12.5,22
rainfall,2022-02-05,12.995652173913046,12.8,13.7,23
rainfall,2022-02-06,12.8,12.8,12.8,1
rainfall,2022-02-07,5.033333333333333,0.5,59.0,15
rainfall,2022-02-08,6.333333333333333,1.0,16.5,3
rainfall,2022-02-09,11.25,2.0,20.5,2
rainfall,2022-02-10,131.3777777777778,0.5,196.4,9
rainfall,2022-02-11,3.5,3.5,3.5,1
rainfall,2022-02-12,1.8333333333333333,1.0,2.5,3
rainfall,2022-02-15,12.8,12.8,12.8,1
rainfall,2022-02-16,12.8,12.8,12.8,2
rainfall,2022-02-17,12.780000000000001,12.7,12.8,5
rainfall,2022-02-18,12.74,12.7,12.8,5
rainfall,2022-02-21,12.7,12.7,12.7,15
rainfall,2022-02-22,12.678260869565216,12.6,12.7,23
rainfall,2022-02-23,12.656521739130433,12.6,12.7,23
rainfall,2022-02-24,12.604347826086956,12.6,12.7,23
rainfall,2022-02-25,12.6,12.6,12.6,22
rainfall,2022-02-26,12.6,12.6,12.6,22
rainfall,2022-02-27,12.586363636363636,12.5,12.6,22
rainfall,2022-02-28,12.566666666666668,12.5,12.6,24
rainfall,2022-03-03,12.5,12.5,12.5,24
rainfall,2022-03-04,11.9,11.9,11.9,1
rainfall,2022-03-05,13.039130434782608,12.7,13.7,23
rainfall,2022-03-07,1.4166666666666667,0.5,2.5,6
rainfall,2022-03-08,0.625,0.5,1.0,4
rainfall,2022-03-09,6.071428571428571,0.5,25.0,14
rainfall,2022-03-10,6.5625,0.5,36.0,8
rainfall,2022-03-12,3.0,3.0,3.0,1
rainfall,2022-03-13,12.283333333333333,12.2,12.3,6
rainfall,2022-03-14,12.25625,12.2,12.3,16
rainfall,2022-03-15,12.216666666666665,12.2,12.5,18
rainfall,2022-03-16,12.2,12.2,12.2,19
rainfall,2022-03-17,12.195238095238093,12.1,12.2,21
rainfall,2022-03-18,12.16111111111111,12.1,12.2,18
rainfall,2022-03-19,12.1,12.1,12.1,20
rainfall,2022-03-20,11.66,3.0,12.4,20
rainfall,2022-03-21,12.1,12.1,12.1,18
rainfall,2022-03-22,12.1,12.1,12.1,15
rainfall,2022-03-23,12.042857142857143,12.0,12.1,7
rainfall,2022-03-24,12.0,12.0,12.0,7
rainfall,2022-03-25,12.022222222222222,12.0,12.2,9
rainfall,2022-03-26,11.990909090909092,11.9,12.0,22
rainfall,2022-03-27,11.935,11.9,12.0,20
rainfall,2022-03-28,11.9,11.9,11.9,21
rainfall,2022-03-29,11.909090909090908,11.9,12.1,22
rainfall,2022-03-30,11.895,11.8,11.9,20
rainfall,2022-03-31,11.842105263157896,11.8,11.9,19
rainfall,2022-04-01,11.8,11.8,11.8,17
rainfall,2022-04-02,11.8,11.8,11.8,18
rainfall,2022-04-03,12.3,11.7,12.5,30
rainfall,2022-04-04,12.712820512820514,11.8,13.3,39
rainfall,2022-04-05,12.973913043478262,12.7,13.8,23
rainfall,2022-04-06,4.0,4.0,4.0,1
rainfall,2022-04-07,3.8,0.5,18.5,15
rainfall,2022-04-09,8.75,0.5,38.0,14
rainfall,2022-04-10,43.242105263157896,0.5,196.4,19
rainfall,2022-04-13,12.973913043478262,12.8,13.7,23
rainfall,2022-04-14,12.960869565217392,12.8,13.7,23
rainfall,2022-04-15,13.017391304347827,12.8,13.8,23
rainfall,2022-04-16,13.043478260869565,12.8,13.8,23
rainfall,2022-04-17,13.021739130434783,12.8,13.7,23
rainfall,2022-04-18,13.056521739130435,12.8,13.8,23
rainfall,2022-04-19,13.013636363636364,12.8,13.8,22
rainfall,2022-04-20,12.934782608695652,12.8,13.7,23
rainfall,2022-04-21,11.637500000000001,1.0,13.6,24
rainfall,2022-04-22,12.26,1.0,14.0,25
rainfall,2022-04-23,12.991304347826087,12.8,13.8,23
rainfall,2022-04-24,13.299999999999999,12.8,13.8,6
rainfall,2022-04-26,12.876923076923077,12.8,13.3,13
rainfall,2022-04-27,12.982608695652175,12.7,13.6,23
rainfall,2022-04-28,13.018181818181818,12.8,13.7,22
rainfall,2022-04-29,13.030434782608696,12.8,13.7,23
rainfall,2022-04-30,13.045454545454545,12.8,13.7,22
rainfall,2022-05-03,12.442105263157895,12.4,12.5,19
rainfall,2022-05-05,13.02608695652174,12.8,13.7,23
rainfall,2022-05-06,3.25,0.5,6.0,2
rainfall,2022-05-07,0.7352941176470589,0.5,2.0,17
rainfall,2022-05-08,2.2,0.5,10.0,10
rainfall,2022-05-09,1.0,1.0,1.0,1
rainfall,2022-05-10,56.971428571428575,0.5,196.4,7
rainfall,2022-05-11,1.5,1.5,1.5,1
rainfall,2022-05-13,12.973913043478262,12.8,13.7,23
rainfall,2022-05-14,13.030434782608696,12.8,13.7,23
rainfall,2022-05-15,11.44375,1.0,24.0,32
rainfall,2022-05-16,13.322222222222221,1.0,39.0,27
rainfall,2022-05-17,12.932,5.0,19.0,25
rainfall,2022-05-18,10.99705882352941,1.0,27.0,34
rainfall,2022-05-19,13.141666666666666,12.8,13.7,12
rainfall,2022-05-23,13.1,13.1,13.1,1
rainfall,2022-05-24,1.0,1.0,1.0,2
rainfall,2022-05-26,5.433333333333334,1.0,19.0,9
rainfall,2022-05-27,3.6666666666666665,1.0,9.0,3
rainfall,2022-05-28,19.5,14.0,25.0,2
rainfall,2022-05-29,7.6,1.0,24.5,5
rainfall,2022-05-30,7.2,1.0,13.4,2
rainfall,2022-06-03,12.4,12.4,12.4,12
rainfall,2022-06-05,13.0,12.8,13.7,22
rainfall,2022-06-06,13.4,13.4,13.4,1
rainfall,2022-06-07,4.858695652173913,0.5,52.0,46
rainfall,2022-06-08,4.3125,0.5,43.5,24
rainfall,2022-06-09,0.5,0.5,0.5,1
rainfall,2022-06-10,36.93636363636364,0.5,196.4,11
rainfall,2022-06-13,4.0,0.5,7.5,2
rainfall,2022-06-14,5.571428571428571,0.5,20.0,7
rainfall,2022-06-15,1.425,0.5,4.0,20
rainfall,2022-06-16,3.1666666666666665,0.5,8.5,3
rainfall,2022-06-17,5.875,0.5,21.0,16
rainfall,2022-06-18,3.264705882352941,0.5,18.0,17
rainfall,2022-06-19,10.65,0.5,58.0,10
rainfall,2022-06-20,4.826923076923077,0.5,25.5,26
rainfall,2022-06-21,1.5,0.5,4.0,5
rainfall,2022-06-22,3.0,1.0,6.0,5
rainfall,2022-06-23,1.9,0.5,3.5,5
rainfall,2022-06-24,7.565217391304348,0.5,55.0,23
rainfall,2022-06-25,3.5,0.5,11.0,20
rainfall,2022-06-26,2.9545454545454546,0.5,37.5,22
rainfall,2022-06-27,3.5,0.5,13.0,5
rainfall,2022-06-28,7.0,7.0,7.0,2
rainfall,2022-06-29,6.5227272727272725,0.5,47.5,22
rainfall,2022-06-30,3.3055555555555554,0.5,15.0,18
rainfall,2022-07-03,12.4,12.4,12.4,20
rainfall,2022-07-05,12.972727272727274,12.8,13.8,22
rainfall,2022-07-07,8.208333333333334,0.5,55.0,24
rainfall,2022-07-08,4.222222222222222,0.5,21.5,27
rainfall,2022-07-09,2.0,1.0,3.0,2
rainfall,2022-07-10,36.358333333333334,0.5,196.4,12
rainfall,2022-07-13,6.171875,0.5,51.0,32
rainfall,2022-07-14,2.5714285714285716,0.5,30.5,56
rainfall,2022-07-15,2.611111111111111,0.5,12.5,18
rainfall,2022-07-16,2.6129032258064515,0.5,15.0,31
rainfall,2022-07-17,3.876543209876543,0.5,19.5,81
rainfall,2022-07-18,0.7083333333333334,0.5,1.5,12
rainfall,2022-07-19,1.0909090909090908,0.5,4.5,11
rainfall,2022-07-20,0.5,0.5,0.5,2
rainfall,2022-07-21,6.538461538461538,0.5,30.0,13
rainfall,2022-07-22,5.109090909090909,0.5,42.0,55
rainfall,2022-07-23,4.264705882352941,0.5,23.0,34
rainfall,2022-07-24,2.98,0.5,25.5,25
rainfall,2022-07-25,2.823529411764706,0.5,11.5,17
rainfall,2022-07-26,2.25,0.5,9.0,18
rainfall,2022-07-27,11.0,6.5,15.5,2
rainfall,2022-07-28,3.888888888888889,0.5,16.5,9
rainfall,2022-07-29,3.0,0.5,7.0,3
rainfall,2022-07-31,2.0,2.0,2.0,1
rainfall,2022-08-03,12.4,12.4,12.4,23
rainfall,2022-08-05,12.965217391304348,12.8,13.7,23
