facility_id,facility_name,row_index,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3,risk_type,horizon
node/7291844258,Mamta Hospital,117,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7291844264,"Om Hospital , Burn Plastic & Cosmetic Surgery Center",118,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7291844275,Shri Mahaveer Hospital,119,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7291844281,Lotus Hospital & Advance Urology Center,120,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7291844299,Chand Rani Sardari Lal Speciality EYE And ENT Hospital,121,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7291844302,Petals Newborn And Children Hospital,122,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7291844307,Shashwat Hospital,123,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7291844314,Sagar Multi Speciality Hospital,124,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7291844320,Sankalp Hospital,125,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/12276858430,"Campion School, Raipur",126,month,-1.930234432220459,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/3774564938,bagri nursing home,127,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445117924,Krishna Public School,128,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727173805236816,human_impact,7d
node/4445119946,Shri Ganesh Vinayak Eye Hospital,129,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445120486,Holy Heartseducational academy,130,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445126014,Mayoor school,131,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445146001,Yashwant Hospital,132,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445158557,Bharat Mata higher secondary school,133,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445165297,Dronacharya public school,134,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445176350,The Radient Way School,135,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445182024,Holy cross senior secondary school,136,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445255005,Bharatiya vidya bhuvans R.K. sarda vidya mandir,137,month,-1.930234432220459,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445258453,MGM school,138,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4445382462,Ryan International School,139,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4446574875,Grass Memorial Ground,140,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4711002386,Mittal Hospital,141,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/4994374903,primary government hospital Bangoli,142,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727173805236816,human_impact,7d
node/6283904436,Dispensary,143,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/7736593775,Shri Venkatesh School,144,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/8322190354,Daffodils English School,145,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/10939721749,A.S.M DENTAL CLINIC,146,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/10939807399,Shreevedam Dental and Aryuvedic Clinic,147,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
