facility_id,facility_name,row_index,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3,risk_type,horizon
node/7291844314,Sagar Multi Speciality Hospital,124,dist_to_river_km,-0.2356669202483132,latitude,-0.12933745690585136,river_level,0.07165124026921413,flood,7d
node/7291844320,Sankalp Hospital,125,latitude,-0.1330078069430104,dist_to_river_km,0.12872583069690993,river_level,0.1238690877078191,flood,7d
node/12276858430,"Campion School, Raipur",126,dist_to_river_km,-0.22871703528036105,latitude,-0.11124663082019466,river_level,0.06367768897736262,flood,7d
node/3774564938,bagri nursing home,127,latitude,-0.13224228709792898,river_level,0.12443724357497925,dist_to_river_km,0.12104131508967116,flood,7d
node/4445117924,Krishna Public School,128,dist_to_river_km,0.16927951365211885,latitude,-0.1391629603583042,river_level,0.11016326791641955,flood,7d
node/4445119946,Shri Ganesh Vinayak Eye Hospital,129,dist_to_river_km,0.1676532331440295,latitude,-0.1390758239588675,river_level,0.11099904208707873,flood,7d
node/4445120486,Holy Heartseducational academy,130,latitude,-0.12855395238637557,river_level,0.12704098244880713,dist_to_river_km,0.07230623829478346,flood,7d
node/4445126014,Mayoor school,131,latitude,-0.13086372577043223,river_level,0.12434508009713514,dist_to_river_km,0.1041914308596944,flood,7d
node/4445146001,Yashwant Hospital,132,latitude,-0.13120976143546026,river_level,0.12379494860840479,dist_to_river_km,0.11636628520173238,flood,7d
node/4445158557,Bharat Mata higher secondary school,133,dist_to_river_km,-0.19288870453439036,latitude,-0.12503256598153242,river_level,0.07747891742197664,flood,7d
node/4445165297,Dronacharya public school,134,dist_to_river_km,0.1633975438284591,latitude,-0.13814643242328584,river_level,0.11344236749107632,flood,7d
node/4445176350,The Radient Way School,135,dist_to_river_km,0.14251514449811864,latitude,-0.13377870759220717,river_level,0.12080001404800914,flood,7d
node/4445182024,Holy cross senior secondary school,136,dist_to_river_km,-0.23617964471682837,latitude,-0.12909992238047208,river_level,0.07153113587174946,flood,7d
node/4445255005,Bharatiya vidya bhuvans R.K. sarda vidya mandir,137,dist_to_river_km,-0.22966140486384462,latitude,-0.11621426382376457,river_level,0.06394136806651685,flood,7d
node/4445258453,MGM school,138,dist_to_river_km,-0.23593498617667177,latitude,-0.1293633225088936,river_level,0.07163311122856122,flood,7d
node/4445382462,Ryan International School,139,dist_to_river_km,-0.23642073989933496,latitude,-0.1291001087311061,river_level,0.071399391117273,flood,7d
node/4446574875,Grass Memorial Ground,140,latitude,-0.13168025571702624,river_level,0.12566393220492741,dist_to_river_km,0.07962286275376,flood,7d
node/4711002386,Mittal Hospital,141,dist_to_river_km,-0.23617964471682837,latitude,-0.12909992238047208,river_level,0.07153113587174946,flood,7d
node/4994374903,primary government hospital Bangoli,142,dist_to_river_km,0.1581960105941299,latitude,-0.09109265246858499,gwl_value,0.09056839625813361,flood,7d
node/6283904436,Dispensary,143,latitude,-0.12605499231668454,river_level,0.12117298361018763,longitude,0.043028699763746577,flood,7d
node/7736593775,Shri Venkatesh School,144,dist_to_river_km,-0.23708994427393423,latitude,-0.12917422921793714,river_level,0.07130034858540454,flood,7d
node/8322190354,Daffodils English School,145,dist_to_river_km,-0.1835285335120822,latitude,-0.12273649516882638,river_level,0.07889367555661055,flood,7d
node/10939721749,A.S.M DENTAL CLINIC,146,dist_to_river_km,0.16094857254202052,latitude,-0.13776942651170768,river_level,0.1144833931521962,flood,7d
node/10939807399,Shreevedam Dental and Aryuvedic Clinic,147,dist_to_river_km,0.1663724641285656,latitude,-0.13892377522973617,river_level,0.1118670971133606,flood,7d
