event_date,climate_gwl,climate_rainfall,climate_river_level,outage_events,hospital_events,school_events,target_outage_next_24h,dow,month,outage_events_lag1,outage_events_roll3
2024-05-07,-17.238125,3.051282051282051,330.507843373494,0.0,0.0,0.0,0,1,5,0.0,0.0
2024-05-08,-17.0765625,0.5,331.8852797619048,0.0,0.0,0.0,0,2,5,0.0,0.0
2024-05-09,-17.1265,0.0,332.97722435897435,0.0,0.0,0.0,0,3,5,0.0,0.0
2024-05-10,-17.2006875,6.5,334.90201388888886,0.0,0.0,0.0,0,4,5,0.0,0.0
2024-05-11,-17.246875,4.5,330.4865165562914,0.0,0.0,0.0,0,5,5,0.0,0.0
2024-05-12,-17.1703125,4.363636363636363,333.0954935064935,0.0,0.0,0.0,0,6,5,0.0,0.0
2024-05-13,-17.112875,0.5,333.90439751552793,0.0,0.0,0.0,0,0,5,0.0,0.0
2024-05-14,-17.323625,2.25,331.9635269461078,0.0,0.0,0.0,0,1,5,0.0,0.0
2024-05-15,-17.3610625,7.5,330.961993902439,0.0,0.0,0.0,0,2,5,0.0,0.0
2024-05-16,-17.61675,0.8333333333333334,331.65929166666666,0.0,0.0,0.0,0,3,5,0.0,0.0
2024-05-17,-17.651875,0.875,331.82145508982035,0.0,0.0,0.0,0,4,5,0.0,0.0
2024-05-18,-17.6524375,1.125,332.19015757575755,0.0,0.0,0.0,0,5,5,0.0,0.0
2024-05-19,-17.4915,0.5,332.40219277108434,0.0,0.0,0.0,0,6,5,0.0,0.0
2024-05-20,-17.56475,0.0,331.79604191616767,0.0,0.0,0.0,0,0,5,0.0,0.0
2024-05-21,-17.8820625,5.9523809523809526,331.59300595238096,0.0,0.0,0.0,0,1,5,0.0,0.0
2024-05-22,-17.843125,4.636363636363637,332.3138493975904,0.0,0.0,0.0,0,2,5,0.0,0.0
2024-05-23,-15.846928571428572,11.857142857142858,332.0294371257485,0.0,0.0,0.0,0,3,5,0.0,0.0
2024-05-24,-23.7375,7.375,331.57290476190474,0.0,0.0,0.0,0,4,5,0.0,0.0
2024-05-25,0.0,1.0,331.6054642857143,0.0,0.0,0.0,0,5,5,0.0,0.0
2024-05-26,-20.044727272727272,1.0,331.5969523809524,0.0,0.0,0.0,0,6,5,0.0,0.0
2024-05-27,-17.8745,0.0,331.916251497006,0.0,0.0,0.0,0,0,5,0.0,0.0
2024-05-28,-17.7858125,2.0,331.5643988095238,0.0,0.0,0.0,0,1,5,0.0,0.0
2024-05-29,-17.8585,0.0,331.87,0.0,0.0,0.0,0,2,5,0.0,0.0
2024-05-30,-17.93475,0.0,332.2662289156627,0.0,0.0,0.0,0,3,5,0.0,0.0
2024-05-31,-17.98575,0.5,331.77318902439026,0.0,0.0,0.0,0,4,5,0.0,0.0
2024-06-01,-18.15675,4.25,331.47486904761905,0.0,0.0,0.0,0,5,6,0.0,0.0
2024-06-02,-18.0359375,2.909090909090909,331.4186488095238,0.0,0.0,0.0,0,6,6,0.0,0.0
2024-06-03,-17.886625000000002,0.0,331.5893952095808,0.0,0.0,0.0,0,0,6,0.0,0.0
2024-06-04,-17.9616875,6.166666666666667,331.6724850299401,0.0,0.0,0.0,0,1,6,0.0,0.0
2024-06-05,-17.953625,2.642857142857143,331.82902994011977,0.0,0.0,0.0,0,2,6,0.0,0.0
2024-06-06,-22.266125,1.8125,331.3934047619047,0.0,0.0,0.0,0,3,6,0.0,0.0
2024-06-07,-17.7404375,4.75,331.6452335329341,0.0,0.0,0.0,0,4,6,0.0,0.0
2024-06-08,-17.819499999999998,5.1,331.677377245509,0.0,0.0,0.0,0,5,6,0.0,0.0
2024-06-09,-17.553125,8.5,331.3480535714286,0.0,0.0,0.0,0,6,6,0.0,0.0
2024-06-10,-17.365625,0.5,331.3278869047619,0.0,0.0,0.0,0,0,6,0.0,0.0
2024-06-11,-17.2148125,3.0,331.32977380952383,0.0,0.0,0.0,0,1,6,0.0,0.0
2024-06-12,-17.3941875,0.5,331.3115952380952,0.0,0.0,0.0,0,2,6,0.0,0.0
2024-06-13,-18.323076923076925,1.8333333333333333,332.07363855421687,0.0,0.0,0.0,0,3,6,0.0,0.0
2024-06-14,0.0,4.1875,331.3579821428572,0.0,0.0,0.0,0,4,6,0.0,0.0
2024-06-15,0.0,0.0,331.339255952381,0.0,0.0,0.0,0,5,6,0.0,0.0
2024-06-16,0.0,0.5,332.10576506024097,0.0,0.0,0.0,0,6,6,0.0,0.0
2024-06-17,0.0,2.5,331.7737604790419,0.0,0.0,0.0,0,0,6,0.0,0.0
2024-06-18,0.0,3.2857142857142856,338.2469594594595,0.0,0.0,0.0,0,1,6,0.0,0.0
2024-06-19,0.0,3.272727272727273,331.7668383233533,0.0,0.0,0.0,0,2,6,0.0,0.0
2024-06-20,0.0,6.285714285714286,331.3389047619048,0.0,0.0,0.0,0,3,6,0.0,0.0
2024-06-21,0.0,4.1171875,331.4331964285714,0.0,0.0,0.0,0,4,6,0.0,0.0
2024-06-22,0.0,4.102272727272728,331.9186347305389,0.0,0.0,0.0,0,5,6,0.0,0.0
2024-06-23,0.0,2.9857142857142858,331.49155357142854,0.0,0.0,0.0,0,6,6,0.0,0.0
2024-06-24,0.0,1.8636363636363635,331.48581547619045,0.0,0.0,0.0,0,0,6,0.0,0.0
2024-06-25,0.0,4.818181818181818,331.9335508982036,0.0,0.0,0.0,0,1,6,0.0,0.0
2024-06-26,0.0,2.8617021276595747,331.55452976190475,0.0,0.0,0.0,0,2,6,0.0,0.0
2024-06-27,0.0,2.071428571428572,331.52384523809525,0.0,0.0,0.0,0,3,6,0.0,0.0
2024-06-28,0.0,4.878048780487805,331.7041497005988,0.0,0.0,0.0,0,4,6,0.0,0.0
2024-06-29,0.0,3.851851851851852,331.7240359281437,0.0,0.0,0.0,0,5,6,0.0,0.0
2024-06-30,0.0,2.5686274509803924,331.84459281437125,0.0,0.0,0.0,0,6,6,0.0,0.0
2024-07-01,0.0,1.34375,332.27989156626506,0.0,0.0,0.0,0,0,7,0.0,0.0
2024-07-02,0.0,1.7142857142857142,331.5407023809524,0.0,0.0,0.0,0,1,7,0.0,0.0
2024-07-03,0.0,2.05,331.54560714285714,0.0,0.0,0.0,0,2,7,0.0,0.0
2024-07-04,0.0,2.4239130434782608,332.626303030303,0.0,0.0,0.0,0,3,7,0.0,0.0
2024-07-05,0.0,4.5,339.2435684931507,0.0,0.0,0.0,0,4,7,0.0,0.0
2024-07-06,0.0,2.676470588235294,334.66305696202534,0.0,0.0,0.0,0,5,7,0.0,0.0
2024-07-07,0.0,0.75,333.85371428571426,0.0,0.0,0.0,0,6,7,0.0,0.0
2024-07-08,0.0,3.3666666666666667,331.6185952380952,0.0,0.0,0.0,0,0,7,0.0,0.0
2024-07-09,0.0,2.388888888888889,331.6039583333333,0.0,0.0,0.0,0,1,7,0.0,0.0
2024-07-10,0.0,4.3125,331.63941666666665,0.0,0.0,0.0,0,2,7,0.0,0.0
2024-07-11,0.0,7.125,331.9499520958084,0.0,0.0,0.0,0,3,7,0.0,0.0
2024-07-12,0.0,5.2023809523809526,332.7470875,0.0,0.0,0.0,0,4,7,0.0,0.0
2024-07-13,0.0,2.8529411764705883,332.68689696969693,0.0,0.0,0.0,0,5,7,0.0,0.0
2024-07-14,0.0,5.814285714285714,333.175754601227,0.0,0.0,0.0,0,6,7,0.0,0.0
2024-07-15,0.0,3.869565217391304,333.20629878048777,0.0,0.0,0.0,0,0,7,0.0,0.0
2024-07-16,0.0,3.057142857142857,331.9751547619048,0.0,0.0,0.0,0,1,7,0.0,0.0
2024-07-17,0.0,4.459677419354839,332.01798214285714,0.0,0.0,0.0,0,2,7,0.0,0.0
2024-07-18,0.0,3.9,332.3582335329341,0.0,0.0,0.0,0,3,7,0.0,0.0
2024-07-19,0.0,3.878787878787879,333.79553987730066,0.0,0.0,0.0,0,4,7,0.0,0.0
2024-07-20,0.0,4.384615384615385,332.1601488095238,0.0,0.0,0.0,0,5,7,0.0,0.0
2024-07-21,0.0,2.566666666666667,333.8076463414634,0.0,0.0,0.0,0,6,7,0.0,0.0
2024-07-22,0.0,3.263636363636364,333.00095833333336,0.0,0.0,0.0,0,0,7,0.0,0.0
2024-07-23,0.0,2.2857142857142856,333.7831011904762,0.0,0.0,0.0,0,1,7,0.0,0.0
2024-07-24,0.0,3.0964912280701755,333.68969642857144,0.0,0.0,0.0,0,2,7,0.0,0.0
2024-07-25,0.0,1.5462962962962965,333.6789166666666,0.0,0.0,0.0,0,3,7,0.0,0.0
2024-07-26,0.0,5.018987341772152,333.70802976190475,0.0,0.0,0.0,0,4,7,0.0,0.0
2024-07-27,0.0,3.710526315789474,334.39431325301206,0.0,0.0,0.0,0,5,7,0.0,0.0
2024-07-28,0.0,2.3395061728395063,334.0227619047619,0.0,0.0,0.0,0,6,7,0.0,0.0
2024-07-29,0.0,0.875,334.16099404761906,0.0,0.0,0.0,0,0,7,0.0,0.0
2024-07-30,0.0,1.125,334.262125748503,0.0,0.0,0.0,0,1,7,0.0,0.0
2024-07-31,0.0,3.8142857142857145,334.5418674698795,0.0,0.0,0.0,0,2,7,0.0,0.0
2024-08-01,0.0,2.0,334.5098622754491,0.0,0.0,0.0,0,3,8,0.0,0.0
2024-08-02,0.0,1.959183673469388,334.1334226190476,0.0,0.0,0.0,0,4,8,0.0,0.0
2024-08-03,0.0,4.285714285714286,334.5480595238095,0.0,0.0,0.0,0,5,8,0.0,0.0
2024-08-04,0.0,1.3928571428571428,334.83292857142857,0.0,0.0,0.0,0,6,8,0.0,0.0
2024-08-05,0.0,0.9166666666666666,339.493974025974,0.0,0.0,0.0,0,0,8,0.0,0.0
2024-08-06,0.0,4.75,335.26513772455087,0.0,0.0,0.0,0,1,8,0.0,0.0
2024-08-07,0.0,1.9195402298850572,338.37325316455696,0.0,0.0,0.0,0,2,8,0.0,0.0
2024-08-08,0.0,1.630952380952381,335.1821607142857,0.0,0.0,0.0,0,3,8,0.0,0.0
2024-08-09,0.0,3.3653846153846154,335.489125748503,0.0,0.0,0.0,0,4,8,0.0,0.0
2024-08-10,0.0,2.75,335.1247738095238,0.0,0.0,0.0,0,5,8,0.0,0.0
2024-08-11,0.0,3.875,335.1279761904762,0.0,0.0,0.0,0,6,8,0.0,0.0
2024-08-12,0.0,3.5,335.46643113772456,0.0,0.0,0.0,0,0,8,0.0,0.0
2024-08-13,0.0,2.0,335.249251497006,0.0,0.0,0.0,0,1,8,0.0,0.0
2024-08-14,0.0,1.793103448275862,335.0855059523809,0.0,0.0,0.0,0,2,8,0.0,0.0
2024-08-15,0.0,4.277777777777778,335.113125,0.0,0.0,0.0,0,3,8,0.0,0.0
2024-08-16,0.0,2.5348837209302326,335.4260718562874,0.0,0.0,0.0,0,4,8,0.0,0.0
2024-08-17,0.0,0.5,351.9205039370079,0.0,0.0,0.0,0,5,8,0.0,0.0
2024-08-18,0.0,3.5,352.346203125,0.0,0.0,0.0,0,6,8,0.0,0.0
2024-08-19,0.0,6.875,348.48117647058825,0.0,0.0,0.0,0,0,8,0.0,0.0
2024-08-20,0.0,1.8125,347.14957142857145,0.0,0.0,0.0,0,1,8,0.0,0.0
2024-08-21,0.0,2.4,335.7426125,0.0,0.0,0.0,0,2,8,0.0,0.0
2024-08-22,0.0,3.5984848484848486,330.5054609375,0.0,0.0,0.0,0,3,8,0.0,0.0
2024-08-23,0.0,5.863636363636363,326.5675220588235,0.0,0.0,0.0,0,4,8,0.0,0.0
2024-08-24,0.0,2.4705882352941178,332.50752702702704,0.0,0.0,0.0,0,5,8,0.0,0.0
2024-08-25,0.0,1.5789473684210529,333.02631690140845,0.0,0.0,0.0,0,6,8,0.0,0.0
2024-08-26,0.0,1.0,333.9382838709677,0.0,0.0,0.0,0,0,8,0.0,0.0
2024-08-27,0.0,0.0,333.7433851351352,0.0,0.0,0.0,0,1,8,0.0,0.0
2024-08-28,0.0,2.4,335.6193795180723,0.0,0.0,0.0,0,2,8,0.0,0.0
2024-08-29,0.0,4.190265486725664,336.29059756097564,0.0,0.0,0.0,0,3,8,0.0,0.0
2024-08-30,0.0,2.25,335.1520120481928,0.0,0.0,0.0,0,4,8,0.0,0.0
2024-08-31,0.0,2.6538461538461537,333.8437055214724,0.0,0.0,0.0,0,5,8,0.0,0.0
2024-09-01,0.0,0.9444444444444444,335.3910426829268,0.0,0.0,0.0,0,6,9,0.0,0.0
2024-09-02,0.0,1.0,334.4610674846626,0.0,0.0,0.0,0,0,9,0.0,0.0
2024-09-03,0.0,0.0,336.03644578313254,0.0,0.0,0.0,0,1,9,0.0,0.0
2024-09-04,0.0,7.833333333333333,335.63058125000003,0.0,0.0,0.0,0,2,9,0.0,0.0
2024-09-05,0.0,7.05,335.7698143712575,0.0,0.0,0.0,0,3,9,0.0,0.0
2024-09-06,0.0,11.875,336.3027300613497,0.0,0.0,0.0,0,4,9,0.0,0.0
2024-09-07,0.0,4.125,336.3186687116564,0.0,0.0,0.0,0,5,9,0.0,0.0
2024-09-08,0.0,2.13265306122449,323.58214492753626,0.0,0.0,0.0,0,6,9,0.0,0.0
2024-09-09,0.0,3.6650943396226414,323.842338028169,0.0,0.0,0.0,0,0,9,0.0,0.0
2024-09-10,0.0,4.628865979381444,324.4085177304965,0.0,0.0,0.0,0,1,9,0.0,0.0
2024-09-11,0.0,0.0,324.5412727272727,0.0,0.0,0.0,0,2,9,0.0,0.0
2024-09-12,0.0,0.6666666666666666,325.7919124087591,0.0,0.0,0.0,0,3,9,0.0,0.0
2024-09-13,0.0,2.0,324.97596153846155,0.0,0.0,0.0,0,4,9,0.0,0.0
2024-09-14,0.0,4.75,328.59412403100777,0.0,0.0,0.0,0,5,9,0.0,0.0
2024-09-15,0.0,1.3,326.0604492753623,0.0,0.0,0.0,0,6,9,0.0,0.0
2024-09-16,0.0,1.0925925925925926,325.3899160839161,0.0,0.0,0.0,0,0,9,0.0,0.0
2024-09-17,0.0,0.775,322.7018547008547,0.0,0.0,0.0,0,1,9,0.0,0.0
2024-09-18,0.0,0.8571428571428571,324.67619014084505,0.0,0.0,0.0,0,2,9,0.0,0.0
2024-09-19,0.0,0.5,326.05875177304966,0.0,0.0,0.0,0,3,9,0.0,0.0
2024-09-20,0.0,4.3,323.23617730496454,0.0,0.0,0.0,0,4,9,0.0,0.0
2024-09-21,0.0,0.5,326.45240277777776,0.0,0.0,0.0,0,5,9,0.0,0.0
2024-09-22,0.0,2.9791666666666665,321.47505147058826,0.0,0.0,0.0,0,6,9,0.0,0.0
2024-09-23,0.0,2.607142857142857,326.4155915492958,0.0,0.0,0.0,0,0,9,0.0,0.0
2024-09-24,0.0,4.061224489795919,323.9622797202797,0.0,0.0,0.0,0,1,9,0.0,0.0
2024-09-25,0.0,3.113636363636364,325.3052553191489,0.0,0.0,0.0,0,2,9,0.0,0.0
2024-09-26,0.0,3.5090909090909093,325.82086524822694,0.0,0.0,0.0,0,3,9,0.0,0.0
2024-09-27,0.0,0.8,324.524625,0.0,0.0,0.0,0,4,9,0.0,0.0
2024-09-28,0.0,0.5,325.0784822695035,0.0,0.0,0.0,0,5,9,0.0,0.0
2024-09-29,0.0,0.5,328.3158461538461,0.0,0.0,0.0,0,6,9,0.0,0.0
2024-09-30,0.0,0.5,323.5687714285714,0.0,0.0,0.0,0,0,9,0.0,0.0
2024-10-01,0.0,0.5,323.6264244604316,0.0,0.0,0.0,0,1,10,0.0,0.0
2024-10-02,0.0,0.5,330.7656346153846,0.0,0.0,0.0,0,2,10,0.0,0.0
2024-10-03,0.0,0.75,333.15903773584904,0.0,0.0,0.0,0,3,10,0.0,0.0
2024-10-04,0.0,1.3333333333333333,335.80205487804875,0.0,0.0,0.0,0,4,10,0.0,0.0
2024-10-05,0.0,0.5,336.2660903614458,0.0,0.0,0.0,0,5,10,0.0,0.0
2024-10-06,0.0,0.5,334.1467898089172,0.0,0.0,0.0,0,6,10,0.0,0.0
2024-10-07,0.0,5.2,335.65292405063286,0.0,0.0,0.0,0,0,10,0.0,0.0
2024-10-08,0.0,1.3333333333333333,332.71997530864195,0.0,0.0,0.0,0,1,10,0.0,0.0
2024-10-09,0.0,6.0,329.3289387755102,0.0,0.0,0.0,0,2,10,0.0,0.0
2024-10-10,0.0,2.25,324.0590544217687,0.0,0.0,0.0,0,3,10,0.0,0.0
2024-10-11,0.0,0.5,313.64115602836875,0.0,0.0,0.0,0,4,10,0.0,0.0
2024-10-12,0.0,2.75,313.2866888888889,0.0,0.0,0.0,0,5,10,0.0,0.0
2024-10-13,0.0,0.0,311.55816788321164,0.0,0.0,0.0,0,6,10,0.0,0.0
2024-10-14,0.0,0.0,311.8267234042553,0.0,0.0,0.0,0,0,10,0.0,0.0
2024-10-15,0.0,0.5,313.31151127819544,0.0,0.0,0.0,0,1,10,0.0,0.0
2024-10-16,0.0,1.125,323.7965655172414,0.0,0.0,0.0,0,2,10,0.0,0.0
2024-10-17,0.0,1.0,334.6615316455696,0.0,0.0,0.0,0,3,10,0.0,0.0
2024-10-18,0.0,8.333333333333334,334.23443636363635,0.0,0.0,0.0,0,4,10,0.0,0.0
2024-10-19,0.0,4.647058823529412,334.4880220588235,0.0,0.0,0.0,0,5,10,0.0,0.0
2024-10-20,0.0,4.666666666666667,333.58702,0.0,0.0,0.0,0,6,10,0.0,0.0
2024-10-21,0.0,2.875,335.8503414634146,0.0,0.0,0.0,0,0,10,0.0,0.0
2024-10-22,0.0,0.0,333.3346490066225,0.0,0.0,0.0,0,1,10,0.0,0.0
2024-10-23,0.0,0.5,334.07556493506496,0.0,0.0,0.0,0,2,10,0.0,0.0
2024-10-24,0.0,0.5,336.09122151898737,0.0,0.0,0.0,0,3,10,0.0,0.0
2024-10-25,0.0,0.0,332.69230872483223,0.0,0.0,0.0,0,4,10,0.0,0.0
2024-10-26,0.0,0.0,330.4833538461539,0.0,0.0,0.0,0,5,10,0.0,0.0
2024-10-27,0.0,0.0,335.62490683229817,0.0,0.0,0.0,0,6,10,0.0,0.0
2024-10-28,0.0,14.5,331.4508071428571,0.0,0.0,0.0,0,0,10,0.0,0.0
2024-10-29,0.0,0.5,337.8945154639176,0.0,0.0,0.0,0,1,10,0.0,0.0
2024-10-30,0.0,4.25,333.4770888888889,0.0,0.0,0.0,0,2,10,0.0,0.0
2024-10-31,0.0,4.5,334.8938076923077,0.0,0.0,0.0,0,3,10,0.0,0.0
2024-11-01,0.0,0.5,335.0109125,0.0,0.0,0.0,0,4,11,0.0,0.0
2024-11-02,0.0,0.0,334.00521341463417,0.0,0.0,0.0,0,5,11,0.0,0.0
2024-11-03,0.0,0.0,332.5333071895425,0.0,0.0,0.0,0,6,11,0.0,0.0
2024-11-04,0.0,0.0,331.011197080292,0.0,0.0,0.0,0,0,11,0.0,0.0
2024-11-05,0.0,0.0,334.1447014925373,0.0,0.0,0.0,0,1,11,0.0,0.0
2024-11-06,0.0,0.0,333.50790476190474,0.0,0.0,0.0,0,2,11,0.0,0.0
2024-11-07,0.0,0.0,335.68035433070867,0.0,0.0,0.0,0,3,11,0.0,0.0
2024-11-08,0.0,0.0,329.885625,0.0,0.0,0.0,0,4,11,0.0,0.0
2024-11-09,0.0,0.0,336.8943636363636,0.0,0.0,0.0,0,5,11,0.0,0.0
2024-11-10,0.0,0.0,334.8922556390977,0.0,0.0,0.0,0,6,11,0.0,0.0
2024-11-11,0.0,0.0,336.6808543046358,0.0,0.0,0.0,0,0,11,0.0,0.0
2024-11-12,0.0,0.0,331.90177205882355,0.0,0.0,0.0,0,1,11,0.0,0.0
2024-11-13,0.0,0.0,334.40102547770704,0.0,0.0,0.0,0,2,11,0.0,0.0
2024-11-14,0.0,0.0,333.9026732026144,0.0,0.0,0.0,0,3,11,0.0,0.0
2024-11-15,0.0,0.0,336.7979139072848,0.0,0.0,0.0,0,4,11,0.0,0.0
2024-11-16,0.0,0.0,332.6639671052632,0.0,0.0,0.0,0,5,11,0.0,0.0
2024-11-17,0.0,0.0,334.60033974358976,0.0,0.0,0.0,0,6,11,0.0,0.0
2024-11-18,0.0,0.0,336.2158476821192,0.0,0.0,0.0,0,0,11,0.0,0.0
2024-11-19,0.0,1.0,331.4925102040816,0.0,0.0,0.0,0,1,11,0.0,0.0
2024-11-20,0.0,0.0,335.0646,0.0,0.0,0.0,0,2,11,0.0,0.0
2024-11-21,0.0,0.5,345.3184153846154,0.0,0.0,0.0,0,3,11,0.0,0.0
2024-11-22,0.0,0.0,347.831276119403,0.0,0.0,0.0,0,4,11,0.0,0.0
2024-11-23,0.0,0.0,345.014046875,0.0,0.0,0.0,0,5,11,0.0,0.0
2024-11-24,0.0,1.0,339.56755000000004,0.0,0.0,0.0,0,6,11,0.0,0.0
2024-11-25,0.0,0.0,334.6573219178082,0.0,0.0,0.0,0,0,11,0.0,0.0
2024-11-26,0.0,0.0,337.47251449275365,0.0,0.0,0.0,0,1,11,0.0,0.0
2024-11-27,0.0,0.0,334.7220062893082,0.0,0.0,0.0,0,2,11,0.0,0.0
2024-11-28,0.0,0.0,333.96155625,0.0,0.0,0.0,0,3,11,0.0,0.0
2024-11-29,0.0,0.5,329.0940647482014,0.0,0.0,0.0,0,4,11,0.0,0.0
2024-11-30,0.0,0.0,335.84879856115106,0.0,0.0,0.0,0,5,11,0.0,0.0
2024-12-01,0.0,0.6111111111111112,337.7541205673759,0.0,0.0,0.0,0,6,12,0.0,0.0
2024-12-02,0.0,0.0,335.7721904761905,0.0,0.0,0.0,0,0,12,0.0,0.0
2024-12-03,0.0,1.75,336.42031818181823,0.0,0.0,0.0,0,1,12,0.0,0.0
2024-12-04,0.0,0.0,333.4766742424243,0.0,0.0,0.0,0,2,12,0.0,0.0
2024-12-05,0.0,0.0,338.8149779411765,0.0,0.0,0.0,0,3,12,0.0,0.0
2024-12-06,0.0,0.0,334.25500000000005,0.0,0.0,0.0,0,4,12,0.0,0.0
2024-12-07,0.0,1.3,339.4394927536232,0.0,0.0,0.0,0,5,12,0.0,0.0
2024-12-08,0.0,2.5,336.7424929577465,0.0,0.0,0.0,0,6,12,0.0,0.0
2024-12-09,0.0,3.5,331.99149659863946,0.0,0.0,0.0,0,0,12,0.0,0.0
2024-12-10,0.0,0.5,335.6916242038217,0.0,0.0,0.0,0,1,12,0.0,0.0
2024-12-11,0.0,0.0,334.6866547619048,0.0,0.0,0.0,0,2,12,0.0,0.0
2024-12-12,0.0,0.0,334.3622771084337,0.0,0.0,0.0,0,3,12,0.0,0.0
2024-12-13,0.0,0.0,334.999903030303,0.0,0.0,0.0,0,4,12,0.0,0.0
2024-12-14,0.0,0.5,334.805869047619,0.0,0.0,0.0,0,5,12,0.0,0.0
2024-12-15,0.0,0.0,334.8051607142857,0.0,0.0,0.0,0,6,12,0.0,0.0
2024-12-16,0.0,0.0,334.78800595238096,0.0,0.0,0.0,0,0,12,0.0,0.0
2024-12-17,0.0,0.0,334.77,0.0,0.0,0.0,0,1,12,0.0,0.0
2024-12-18,0.0,0.0,334.00439156626504,0.0,0.0,0.0,0,2,12,0.0,0.0
2024-12-19,0.0,0.0,333.1749573170732,0.0,0.0,0.0,0,3,12,0.0,0.0
2024-12-20,0.0,0.5,335.7625590062112,0.0,0.0,0.0,0,4,12,0.0,0.0
2024-12-21,0.0,0.0,333.93573456790125,0.0,0.0,0.0,0,5,12,0.0,0.0
2024-12-22,0.0,0.0,335.8591036585366,0.0,0.0,0.0,0,6,12,0.0,0.0
2024-12-23,0.0,0.0,335.238975,0.0,0.0,0.0,0,0,12,0.0,0.0
2024-12-24,0.0,0.5,335.04718125,0.0,0.0,0.0,0,1,12,0.0,0.0
2024-12-25,0.0,1.6296296296296295,333.84108536585364,0.0,0.0,0.0,0,2,12,0.0,0.0
2024-12-26,0.0,0.9375,335.51725,0.0,0.0,0.0,0,3,12,0.0,0.0
2024-12-27,0.0,0.0,330.315231707317,0.0,0.0,0.0,0,4,12,0.0,0.0
2024-12-28,0.0,0.0,319.845,0.0,0.0,0.0,0,5,12,0.0,0.0
2024-12-29,0.0,0.0,404.756,0.0,0.0,0.0,0,6,12,0.0,0.0
2024-12-31,0.0,0.0,334.74090476190474,0.0,0.0,0.0,0,1,12,0.0,0.0
2025-01-01,0.0,0.0,337.0457981651376,0.0,0.0,0.0,0,2,1,0.0,0.0
2025-01-02,0.0,0.0,334.9341746987952,0.0,0.0,0.0,0,3,1,0.0,0.0
2025-01-03,0.0,0.5,335.029686746988,0.0,0.0,0.0,0,4,1,0.0,0.0
2025-01-04,0.0,0.0,335.4812787878788,0.0,0.0,0.0,0,5,1,0.0,0.0
2025-01-05,0.0,0.0,335.94886585365856,0.0,0.0,0.0,0,6,1,0.0,0.0
2025-01-06,0.0,0.0,335.79522699386507,0.0,0.0,0.0,0,0,1,0.0,0.0
2025-01-07,0.0,0.0,335.96659146341466,0.0,0.0,0.0,0,1,1,0.0,0.0
2025-01-08,0.0,0.0,334.6377559523809,0.0,0.0,0.0,0,2,1,0.0,0.0
2025-01-09,0.0,0.0,334.4083006134969,0.0,0.0,0.0,0,3,1,0.0,0.0
2025-01-10,0.0,0.0,334.3153373493976,0.0,0.0,0.0,0,4,1,0.0,0.0
2025-01-11,0.0,0.0,334.5902530120481,0.0,0.0,0.0,0,5,1,0.0,0.0
2025-01-12,0.0,0.0,334.81259281437127,0.0,0.0,0.0,0,6,1,0.0,0.0
2025-01-13,0.0,0.0,332.6121696969697,0.0,0.0,0.0,0,0,1,0.0,0.0
2025-01-14,0.0,0.0,334.5825628742515,0.0,0.0,0.0,0,1,1,0.0,0.0
2025-01-15,0.0,0.0,334.5715508982036,0.0,0.0,0.0,0,2,1,0.0,0.0
2025-01-16,0.0,0.0,334.61415662650603,0.0,0.0,0.0,0,3,1,0.0,0.0
2025-01-17,0.0,0.0,334.487130952381,0.0,0.0,0.0,0,4,1,0.0,0.0
2025-01-18,0.0,0.0,334.6347797619047,0.0,0.0,0.0,0,5,1,0.0,0.0
2025-01-19,0.0,2.0,333.2491790123457,0.0,0.0,0.0,0,6,1,0.0,0.0
2025-01-20,0.0,0.0,334.73059876543215,0.0,0.0,0.0,0,0,1,0.0,0.0
2025-01-21,0.0,1.0,334.59561904761904,0.0,0.0,0.0,0,1,1,0.0,0.0
2025-01-22,0.0,0.0,334.88671257485026,0.0,0.0,0.0,0,2,1,0.0,0.0
2025-01-23,0.0,0.5,334.14283233532933,0.0,0.0,0.0,0,3,1,0.0,0.0
2025-01-24,0.0,0.0,334.8074277108434,0.0,0.0,0.0,0,4,1,0.0,0.0
2025-01-25,0.0,0.0,334.8621437125749,0.0,0.0,0.0,0,5,1,0.0,0.0
2025-01-26,0.0,0.0,335.32004268292684,0.0,0.0,0.0,0,6,1,0.0,0.0
2025-01-27,0.0,0.0,334.9277005988024,0.0,0.0,0.0,0,0,1,0.0,0.0
2025-01-28,0.0,0.0,334.9107891566265,0.0,0.0,0.0,0,1,1,0.0,0.0
2025-01-29,0.0,0.0,333.6825426829268,0.0,0.0,0.0,0,2,1,0.0,0.0
2025-01-30,0.0,0.0,333.6008588957055,0.0,0.0,0.0,0,3,1,0.0,0.0
2025-01-31,0.0,0.0,333.6433602484472,0.0,0.0,0.0,0,4,1,0.0,0.0
2025-02-01,0.0,0.0,341.6417846153846,0.0,0.0,0.0,0,5,2,0.0,0.0
2025-02-03,0.0,0.0,338.70576119402983,0.0,0.0,0.0,0,0,2,0.0,0.0
2025-02-04,0.0,0.75,334.8116829268293,0.0,0.0,0.0,0,1,2,0.0,0.0
2025-02-05,0.0,0.75,333.5747544910179,0.0,0.0,0.0,0,2,2,0.0,0.0
2025-02-06,0.0,0.0,334.69160606060603,0.0,0.0,0.0,0,3,2,0.0,0.0
2025-02-07,0.0,0.0,334.7925748502994,0.0,0.0,0.0,0,4,2,0.0,0.0
2025-02-08,0.0,0.0,334.3246607142857,0.0,0.0,0.0,0,5,2,0.0,0.0
